individual,baseDate,branchID_16,branchID_26,branchID_222,ct,productID,r_info1_11,r_info1_113_276,r_info1_111_126,r_info3_1,r_info3_23,r_info3_4567,common_info1_0,mode,noStock,noDisplay,noSold
10,2005/4/12,0,1,0,258,73053,0,0,0,0,0,1,0,0,2,0,0
10,2005/4/12,0,1,0,258,73798,0,0,1,0,0,1,0,0,1,0,0
10,2005/4/12,0,1,0,258,74020,0,1,0,1,0,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,74021,0,1,0,1,0,0,1,1,1,0,1
10,2005/4/12,0,1,0,258,74022,0,1,0,1,0,0,1,0,2,0,0
10,2005/4/12,0,1,0,258,74023,0,1,0,1,0,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,74024,0,1,0,1,0,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,74026,0,1,0,1,0,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,74028,0,1,0,1,0,0,1,0,2,0,0
10,2005/4/12,0,1,0,258,74029,0,1,0,1,0,0,1,0,2,0,0
10,2005/4/12,0,1,0,258,74430,1,0,0,0,1,0,1,0,3,0,0
10,2005/4/12,0,1,0,258,74493,1,0,0,0,1,0,1,0,2,0,0
10,2005/4/12,0,1,0,258,74495,1,0,0,0,1,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,74497,1,0,0,0,1,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,75393,0,0,1,0,0,1,0,0,1,0,0
10,2005/4/12,0,1,0,258,75601,0,0,0,0,1,0,1,0,0,0,0
10,2005/4/12,0,1,0,258,76531,0,1,0,1,0,0,1,0,0,0,0
10,2005/4/12,0,1,0,258,76538,0,1,0,1,0,0,1,0,0,0,0
10,2005/4/12,0,1,0,258,77980,0,0,0,0,1,0,0,0,2,0,0
10,2005/4/12,0,1,0,258,78897,0,0,0,0,1,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,79691,0,0,0,0,1,0,1,0,1,0,0
10,2005/4/12,0,1,0,258,79698,0,0,0,0,1,0,1,0,2,0,0
11,2005/4/12,0,1,0,258,213,0,0,1,0,1,0,0,0,1,0,0
11,2005/4/12,0,1,0,258,290,0,0,1,0,0,1,0,0,1,0,0
11,2005/4/12,0,1,0,258,6204,0,0,0,0,0,1,0,0,2,1,0
11,2005/4/12,0,1,0,258,6605,0,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,6713,0,0,1,0,0,1,0,0,2,1,0
11,2005/4/12,0,1,0,258,70565,1,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,70567,1,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,70620,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,70624,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,70626,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,70643,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,70645,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,70647,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,73053,0,0,0,0,0,1,0,0,2,0,0
11,2005/4/12,0,1,0,258,73798,0,0,1,0,0,1,0,0,1,0,0
11,2005/4/12,0,1,0,258,74020,0,1,0,1,0,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,74021,0,1,0,1,0,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,74022,0,1,0,1,0,0,1,0,2,0,0
11,2005/4/12,0,1,0,258,74023,0,1,0,1,0,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,74024,0,1,0,1,0,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,74026,0,1,0,1,0,0,1,1,1,0,1
11,2005/4/12,0,1,0,258,74028,0,1,0,1,0,0,1,0,2,0,0
11,2005/4/12,0,1,0,258,74029,0,1,0,1,0,0,1,0,2,0,0
11,2005/4/12,0,1,0,258,74430,1,0,0,0,1,0,1,0,3,0,0
11,2005/4/12,0,1,0,258,74493,1,0,0,0,1,0,1,0,2,0,0
11,2005/4/12,0,1,0,258,74495,1,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,74497,1,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,75393,0,0,1,0,0,1,0,0,1,0,0
11,2005/4/12,0,1,0,258,75601,0,0,0,0,1,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,76531,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,76538,0,1,0,1,0,0,1,0,0,0,0
11,2005/4/12,0,1,0,258,77980,0,0,0,0,1,0,0,0,2,0,0
11,2005/4/12,0,1,0,258,78897,0,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,79691,0,0,0,0,1,0,1,0,1,0,0
11,2005/4/12,0,1,0,258,79698,0,0,0,0,1,0,1,0,2,0,0
12,2005/4/12,0,1,0,258,213,0,0,1,0,1,0,0,0,1,0,0
12,2005/4/12,0,1,0,258,290,0,0,1,0,0,1,0,0,1,0,0
12,2005/4/12,0,1,0,258,6204,0,0,0,0,0,1,0,0,2,1,0
12,2005/4/12,0,1,0,258,6605,0,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,6713,0,0,1,0,0,1,0,0,2,1,0
12,2005/4/12,0,1,0,258,70565,1,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,70567,1,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,70620,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,70624,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,70626,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,70643,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,70645,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,70647,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,73053,0,0,0,0,0,1,0,0,2,0,0
12,2005/4/12,0,1,0,258,73798,0,0,1,0,0,1,0,0,1,0,0
12,2005/4/12,0,1,0,258,74020,0,1,0,1,0,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74021,0,1,0,1,0,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74022,0,1,0,1,0,0,1,0,2,0,0
12,2005/4/12,0,1,0,258,74023,0,1,0,1,0,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74024,0,1,0,1,0,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74026,0,1,0,1,0,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74028,0,1,0,1,0,0,1,1,2,0,1
12,2005/4/12,0,1,0,258,74029,0,1,0,1,0,0,1,0,2,0,0
12,2005/4/12,0,1,0,258,74430,1,0,0,0,1,0,1,0,3,0,0
12,2005/4/12,0,1,0,258,74493,1,0,0,0,1,0,1,0,2,0,0
12,2005/4/12,0,1,0,258,74495,1,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,74497,1,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,75393,0,0,1,0,0,1,0,0,1,0,0
12,2005/4/12,0,1,0,258,75601,0,0,0,0,1,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,76531,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,76538,0,1,0,1,0,0,1,0,0,0,0
12,2005/4/12,0,1,0,258,77980,0,0,0,0,1,0,0,0,2,0,0
12,2005/4/12,0,1,0,258,78897,0,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,79691,0,0,0,0,1,0,1,0,1,0,0
12,2005/4/12,0,1,0,258,79698,0,0,0,0,1,0,1,0,2,0,0
13,2005/4/21,0,1,0,380,213,0,0,1,0,1,0,0,0,2,0,0
13,2005/4/21,0,1,0,380,290,0,0,1,0,0,1,0,0,2,0,0
13,2005/4/21,0,1,0,380,6204,0,0,0,0,0,1,0,0,2,1,0
13,2005/4/21,0,1,0,380,6605,0,0,0,0,1,0,1,0,1,0,0
13,2005/4/21,0,1,0,380,6713,0,0,1,0,0,1,0,0,2,1,0
13,2005/4/21,0,1,0,380,70565,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70567,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70620,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70624,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70626,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70643,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70645,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,70647,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,73053,0,0,0,0,0,1,0,0,2,0,0
13,2005/4/21,0,1,0,380,73798,0,0,1,0,0,1,0,0,1,0,0
13,2005/4/21,0,1,0,380,74020,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74021,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74022,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74023,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74024,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74026,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74028,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74029,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74430,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74493,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74495,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,74497,1,0,0,0,1,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,75393,0,0,1,0,0,1,0,0,1,0,0
13,2005/4/21,0,1,0,380,75601,0,0,0,0,1,0,1,1,1,0,1
13,2005/4/21,0,1,0,380,76531,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,76538,0,1,0,1,0,0,1,0,0,0,0
13,2005/4/21,0,1,0,380,77980,0,0,0,0,1,0,0,0,2,0,0
13,2005/4/21,0,1,0,380,78897,0,0,0,0,1,0,1,0,1,0,0
13,2005/4/21,0,1,0,380,79691,0,0,0,0,1,0,1,0,1,0,0
13,2005/4/21,0,1,0,380,79698,0,0,0,0,1,0,1,0,2,0,0
14,2005/4/27,0,1,0,435,213,0,0,1,0,1,0,0,0,2,0,0
14,2005/4/27,0,1,0,435,290,0,0,1,0,0,1,0,1,1,0,1
14,2005/4/27,0,1,0,435,6204,0,0,0,0,0,1,0,0,2,1,0
14,2005/4/27,0,1,0,435,6605,0,0,0,0,1,0,1,0,1,0,0
14,2005/4/27,0,1,0,435,6713,0,0,1,0,0,1,0,0,2,1,0
14,2005/4/27,0,1,0,435,70565,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70567,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70620,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70624,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70626,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70643,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70645,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,70647,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,73053,0,0,0,0,0,1,0,0,2,0,0
14,2005/4/27,0,1,0,435,73798,0,0,1,0,0,1,0,0,1,0,0
14,2005/4/27,0,1,0,435,74020,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74021,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74022,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74023,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74024,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74026,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74028,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74029,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74430,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74493,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74495,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,74497,1,0,0,0,1,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,75393,0,0,1,0,0,1,0,0,1,0,0
14,2005/4/27,0,1,0,435,75601,0,0,0,0,1,0,1,0,2,0,0
14,2005/4/27,0,1,0,435,76531,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,76538,0,1,0,1,0,0,1,0,0,0,0
14,2005/4/27,0,1,0,435,77980,0,0,0,0,1,0,0,0,2,0,0
14,2005/4/27,0,1,0,435,78897,0,0,0,0,1,0,1,0,1,0,0
14,2005/4/27,0,1,0,435,79691,0,0,0,0,1,0,1,0,1,0,0
14,2005/4/27,0,1,0,435,79698,0,0,0,0,1,0,1,0,2,0,0
15,2005/4/30,1,0,0,363,213,0,0,1,0,1,0,0,0,1,0,0
15,2005/4/30,1,0,0,363,290,0,0,1,0,0,1,0,0,0,0,0
15,2005/4/30,1,0,0,363,6204,0,0,0,0,0,1,0,0,2,2,0
15,2005/4/30,1,0,0,363,6605,0,0,0,0,1,0,1,0,2,0,0
15,2005/4/30,1,0,0,363,6713,0,0,1,0,0,1,0,0,2,0,0
15,2005/4/30,1,0,0,363,70565,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70567,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70620,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70624,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70626,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70643,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70645,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,70647,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,73053,0,0,0,0,0,1,0,0,2,0,0
15,2005/4/30,1,0,0,363,73798,0,0,1,0,0,1,0,1,1,0,1
15,2005/4/30,1,0,0,363,74020,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74021,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74022,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74023,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74024,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74026,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74028,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74029,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74430,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74493,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74495,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,74497,1,0,0,0,1,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,75393,0,0,1,0,0,1,0,0,2,0,0
15,2005/4/30,1,0,0,363,75601,0,0,0,0,1,0,1,0,2,0,0
15,2005/4/30,1,0,0,363,76531,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,76538,0,1,0,1,0,0,1,0,0,0,0
15,2005/4/30,1,0,0,363,77980,0,0,0,0,1,0,0,0,1,0,0
15,2005/4/30,1,0,0,363,78897,0,0,0,0,1,0,1,0,2,0,0
15,2005/4/30,1,0,0,363,79691,0,0,0,0,1,0,1,0,1,0,0
15,2005/4/30,1,0,0,363,79698,0,0,0,0,1,0,1,0,2,0,0
16,2005/5/1,0,1,0,396,213,0,0,1,0,1,0,0,0,2,0,0
16,2005/5/1,0,1,0,396,290,0,0,1,0,0,1,0,0,2,0,0
16,2005/5/1,0,1,0,396,6204,0,0,0,0,0,1,0,0,2,1,0
16,2005/5/1,0,1,0,396,6605,0,0,0,0,1,0,1,0,1,0,0
16,2005/5/1,0,1,0,396,6713,0,0,1,0,0,1,0,0,2,1,0
16,2005/5/1,0,1,0,396,70565,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70567,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70620,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70624,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70626,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70643,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70645,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,70647,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,73053,0,0,0,0,0,1,0,0,2,0,0
16,2005/5/1,0,1,0,396,73798,0,0,1,0,0,1,0,0,1,0,0
16,2005/5/1,0,1,0,396,74020,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74021,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74022,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74023,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74024,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74026,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74028,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74029,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74430,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74493,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74495,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,74497,1,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,75393,0,0,1,0,0,1,0,1,1,0,1
16,2005/5/1,0,1,0,396,75601,0,0,0,0,1,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,76531,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,76538,0,1,0,1,0,0,1,0,0,0,0
16,2005/5/1,0,1,0,396,77980,0,0,0,0,1,0,0,0,2,0,0
16,2005/5/1,0,1,0,396,78897,0,0,0,0,1,0,1,0,1,0,0
16,2005/5/1,0,1,0,396,79691,0,0,0,0,1,0,1,0,1,0,0
16,2005/5/1,0,1,0,396,79698,0,0,0,0,1,0,1,0,2,0,0
17,2005/5/17,0,1,0,267,213,0,0,1,0,1,0,0,0,2,0,0
17,2005/5/17,0,1,0,267,290,0,0,1,0,0,1,0,0,1,0,0
17,2005/5/17,0,1,0,267,6204,0,0,0,0,0,1,0,0,2,1,0
17,2005/5/17,0,1,0,267,6605,0,0,0,0,1,0,1,0,2,0,0
17,2005/5/17,0,1,0,267,6713,0,0,1,0,0,1,0,0,2,1,0
17,2005/5/17,0,1,0,267,70565,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70567,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70620,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70624,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70626,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70643,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70645,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,70647,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,73053,0,0,0,0,0,1,0,0,2,0,0
17,2005/5/17,0,1,0,267,73798,0,0,1,0,0,1,0,0,1,0,0
17,2005/5/17,0,1,0,267,74020,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74021,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74022,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74023,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74024,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74026,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74028,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74029,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74430,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74493,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74495,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,74497,1,0,0,0,1,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,75393,0,0,1,0,0,1,0,0,1,0,0
17,2005/5/17,0,1,0,267,75601,0,0,0,0,1,0,1,1,1,0,1
17,2005/5/17,0,1,0,267,76531,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,76538,0,1,0,1,0,0,1,0,0,0,0
17,2005/5/17,0,1,0,267,77980,0,0,0,0,1,0,0,0,2,0,0
17,2005/5/17,0,1,0,267,78897,0,0,0,0,1,0,1,0,1,0,0
17,2005/5/17,0,1,0,267,79691,0,0,0,0,1,0,1,0,1,0,0
17,2005/5/17,0,1,0,267,79698,0,0,0,0,1,0,1,0,2,0,0
18,2005/5/30,1,0,0,285,213,0,0,1,0,1,0,0,1,1,0,1
18,2005/5/30,1,0,0,285,290,0,0,1,0,0,1,0,0,0,0,0
18,2005/5/30,1,0,0,285,6204,0,0,0,0,0,1,0,0,1,1,0
18,2005/5/30,1,0,0,285,6605,0,0,0,0,1,0,1,0,2,0,0
18,2005/5/30,1,0,0,285,6713,0,0,1,0,0,1,0,0,2,0,0
18,2005/5/30,1,0,0,285,70565,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70567,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70620,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70624,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70626,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70643,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70645,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,70647,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,73053,0,0,0,0,0,1,0,0,2,0,0
18,2005/5/30,1,0,0,285,73798,0,0,1,0,0,1,0,0,1,0,0
18,2005/5/30,1,0,0,285,74020,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74021,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74022,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74023,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74024,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74026,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74028,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74029,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74430,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74493,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74495,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,74497,1,0,0,0,1,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,75393,0,0,1,0,0,1,0,0,2,0,0
18,2005/5/30,1,0,0,285,75601,0,0,0,0,1,0,1,0,2,0,0
18,2005/5/30,1,0,0,285,76531,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,76538,0,1,0,1,0,0,1,0,0,0,0
18,2005/5/30,1,0,0,285,77980,0,0,0,0,1,0,0,0,1,0,0
18,2005/5/30,1,0,0,285,78897,0,0,0,0,1,0,1,0,2,0,0
18,2005/5/30,1,0,0,285,79691,0,0,0,0,1,0,1,0,1,0,0
18,2005/5/30,1,0,0,285,79698,0,0,0,0,1,0,1,0,2,0,0
19,2005/6/5,0,0,1,584,213,0,0,1,0,1,0,0,0,0,0,0
19,2005/6/5,0,0,1,584,290,0,0,1,0,0,1,0,0,2,0,0
19,2005/6/5,0,0,1,584,6204,0,0,0,0,0,1,0,1,1,0,1
19,2005/6/5,0,0,1,584,6605,0,0,0,0,1,0,1,0,1,0,0
19,2005/6/5,0,0,1,584,6713,0,0,1,0,0,1,0,0,1,0,0
19,2005/6/5,0,0,1,584,70565,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70567,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70620,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70624,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70626,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70643,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70645,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,70647,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,73053,0,0,0,0,0,1,0,0,1,0,0
19,2005/6/5,0,0,1,584,73798,0,0,1,0,0,1,0,0,1,0,0
19,2005/6/5,0,0,1,584,74020,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74021,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74022,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74023,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74024,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74026,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74028,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74029,0,1,0,1,0,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74430,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74493,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74495,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,74497,1,0,0,0,1,0,1,0,0,0,0
19,2005/6/5,0,0,1,584,75393,0,0,1,0,0,1,0,0,1,0,0
19,2005/6/5,0,0,1,584,75601,0,0,0,0,1,0,1,0,1,0,0
